paid,conflict_id,dyad_name,conflict_name,peace_date,dyadep_id,dyadepisode,type_of_conflict2,dyadcount,dyadterm,end_date,ependprec,outcome,cfiredate,peagdate,recur,version,dyad_id,year,location,side_a,side_a_id,side_a_2nd,side_b,side_b_id,side_b_2nd,incompatibility,territory_name,intensity_level,type_of_conflict,start_date,start_prec,start_date2,start_prec2,gwno_loc,region,duration_after_peace,possible_resume
1328,289,Government of Colombia - FARC,Colombia: Government,2001-10-05,62303.0,3,3,2,1.0,2015-12-31,4.0,1.0,2016-06-23 00:00:00,2016-11-24 00:00:00,0,3,623,2015,Colombia,Government of Colombia,17,,FARC,743,,2,,1,3,1964-12-31,5,1974-12-31,5,100,5,5200,False
1328,289,Government of Colombia - FARC,Colombia: Government,2001-10-05,62404.0,4,3,2,1.0,2006-12-31,5.0,5.0,,,0,3,624,2006,Colombia,Government of Colombia,17,,ELN,744,,2,,1,3,1965-01-07,1,1984-12-31,5,100,5,1913,False
1328,289,Government of Colombia - FARC,Colombia: Government,2001-10-05,62405.0,5,3,2,1.0,2008-12-31,5.0,5.0,,,1,3,624,2008,Colombia,Government of Colombia,17,,ELN,744,,2,,1,3,1965-01-07,1,2008-12-05,1,100,5,2644,False
1328,289,Government of Colombia - FARC,Colombia: Government,2001-10-05,62406.0,6,3,2,1.0,2010-12-31,5.0,5.0,,,1,3,624,2010,Colombia,Government of Colombia,17,,ELN,744,,2,,1,3,1965-01-07,1,2010-09-03,1,100,5,3374,False
1328,289,Government of Colombia - FARC,Colombia: Government,2001-10-05,62407.0,7,3,2,1.0,2013-12-31,5.0,5.0,,,1,3,624,2013,Colombia,Government of Colombia,17,,ELN,744,,2,,1,3,1965-01-07,1,2013-12-31,1,100,5,4470,False
1328,289,Government of Colombia - FARC,Colombia: Government,2001-10-05,62408.0,8,3,1,1.0,2016-12-31,5.0,2.0,2017-09-04 00:00:00,,0,3,624,2016,Colombia,Government of Colombia,17,,ELN,744,,2,,1,3,1965-01-07,1,2015-09-17,1,100,5,5566,False
1328,289,Government of Colombia - FARC,Colombia: Government,2001-10-05,62409.0,9,3,2,1.0,2019-12-31,5.0,5.0,,,0,3,624,2019,Colombia,Government of Colombia,17,,ELN,744,,2,,1,3,1965-01-07,1,2018-02-27,1,100,5,6661,False
1328,289,Government of Colombia - FARC,Colombia: Government,2001-10-05,1600000.0,1,3,3,1.0,2004-12-31,5.0,5.0,,,0,3,15558,2004,Colombia,Government of Colombia,17,,EPL - Megateo,7074,,2,,1,3,1991-09-09,1,2004-10-14,1,100,5,1183,False
1120,289,Government of Colombia - FARC,Colombia: Government,2002-01-20,62303.0,3,3,2,1.0,2015-12-31,4.0,1.0,2016-06-23 00:00:00,2016-11-24 00:00:00,0,3,623,2015,Colombia,Government of Colombia,17,,FARC,743,,2,,1,3,1964-12-31,5,1974-12-31,5,100,5,5093,False
1120,289,Government of Colombia - FARC,Colombia: Government,2002-01-20,62404.0,4,3,2,1.0,2006-12-31,5.0,5.0,,,0,3,624,2006,Colombia,Government of Colombia,17,,ELN,744,,2,,1,3,1965-01-07,1,1984-12-31,5,100,5,1806,False
1120,289,Government of Colombia - FARC,Colombia: Government,2002-01-20,62405.0,5,3,2,1.0,2008-12-31,5.0,5.0,,,1,3,624,2008,Colombia,Government of Colombia,17,,ELN,744,,2,,1,3,1965-01-07,1,2008-12-05,1,100,5,2537,False
1120,289,Government of Colombia - FARC,Colombia: Government,2002-01-20,62406.0,6,3,2,1.0,2010-12-31,5.0,5.0,,,1,3,624,2010,Colombia,Government of Colombia,17,,ELN,744,,2,,1,3,1965-01-07,1,2010-09-03,1,100,5,3267,False
1120,289,Government of Colombia - FARC,Colombia: Government,2002-01-20,62407.0,7,3,2,1.0,2013-12-31,5.0,5.0,,,1,3,624,2013,Colombia,Government of Colombia,17,,ELN,744,,2,,1,3,1965-01-07,1,2013-12-31,1,100,5,4363,False
1120,289,Government of Colombia - FARC,Colombia: Government,2002-01-20,62408.0,8,3,1,1.0,2016-12-31,5.0,2.0,2017-09-04 00:00:00,,0,3,624,2016,Colombia,Government of Colombia,17,,ELN,744,,2,,1,3,1965-01-07,1,2015-09-17,1,100,5,5459,False
1120,289,Government of Colombia - FARC,Colombia: Government,2002-01-20,62409.0,9,3,2,1.0,2019-12-31,5.0,5.0,,,0,3,624,2019,Colombia,Government of Colombia,17,,ELN,744,,2,,1,3,1965-01-07,1,2018-02-27,1,100,5,6554,False
1120,289,Government of Colombia - FARC,Colombia: Government,2002-01-20,1600000.0,1,3,3,1.0,2004-12-31,5.0,5.0,,,0,3,15558,2004,Colombia,Government of Colombia,17,,EPL - Megateo,7074,,2,,1,3,1991-09-09,1,2004-10-14,1,100,5,1076,False
1447,289,Government of Colombia - FARC,Colombia: Government,2012-08-26,62303.0,3,3,2,1.0,2015-12-31,4.0,1.0,2016-06-23 00:00:00,2016-11-24 00:00:00,0,3,623,2015,Colombia,Government of Colombia,17,,FARC,743,,2,,1,3,1964-12-31,5,1974-12-31,5,100,5,1222,False
1447,289,Government of Colombia - FARC,Colombia: Government,2012-08-26,62407.0,7,3,2,1.0,2013-12-31,5.0,5.0,,,1,3,624,2013,Colombia,Government of Colombia,17,,ELN,744,,2,,1,3,1965-01-07,1,2013-12-31,1,100,5,492,True
1447,289,Government of Colombia - FARC,Colombia: Government,2012-08-26,62408.0,8,3,1,1.0,2016-12-31,5.0,2.0,2017-09-04 00:00:00,,0,3,624,2016,Colombia,Government of Colombia,17,,ELN,744,,2,,1,3,1965-01-07,1,2015-09-17,1,100,5,1588,False
1447,289,Government of Colombia - FARC,Colombia: Government,2012-08-26,62409.0,9,3,2,1.0,2019-12-31,5.0,5.0,,,0,3,624,2019,Colombia,Government of Colombia,17,,ELN,744,,2,,1,3,1965-01-07,1,2018-02-27,1,100,5,2683,False
1579,289,Government of Colombia - FARC,Colombia: Government,2013-05-26,62303.0,3,3,2,1.0,2015-12-31,4.0,1.0,2016-06-23 00:00:00,2016-11-24 00:00:00,0,3,623,2015,Colombia,Government of Colombia,17,,FARC,743,,2,,1,3,1964-12-31,5,1974-12-31,5,100,5,949,False
1579,289,Government of Colombia - FARC,Colombia: Government,2013-05-26,62407.0,7,3,2,1.0,2013-12-31,5.0,5.0,,,1,3,624,2013,Colombia,Government of Colombia,17,,ELN,744,,2,,1,3,1965-01-07,1,2013-12-31,1,100,5,219,True
1579,289,Government of Colombia - FARC,Colombia: Government,2013-05-26,62408.0,8,3,1,1.0,2016-12-31,5.0,2.0,2017-09-04 00:00:00,,0,3,624,2016,Colombia,Government of Colombia,17,,ELN,744,,2,,1,3,1965-01-07,1,2015-09-17,1,100,5,1315,False
1579,289,Government of Colombia - FARC,Colombia: Government,2013-05-26,62409.0,9,3,2,1.0,2019-12-31,5.0,5.0,,,0,3,624,2019,Colombia,Government of Colombia,17,,ELN,744,,2,,1,3,1965-01-07,1,2018-02-27,1,100,5,2410,False
1506,289,Government of Colombia - FARC,Colombia: Government,2013-11-06,62303.0,3,3,2,1.0,2015-12-31,4.0,1.0,2016-06-23 00:00:00,2016-11-24 00:00:00,0,3,623,2015,Colombia,Government of Colombia,17,,FARC,743,,2,,1,3,1964-12-31,5,1974-12-31,5,100,5,785,False
1506,289,Government of Colombia - FARC,Colombia: Government,2013-11-06,62407.0,7,3,2,1.0,2013-12-31,5.0,5.0,,,1,3,624,2013,Colombia,Government of Colombia,17,,ELN,744,,2,,1,3,1965-01-07,1,2013-12-31,1,100,5,55,True
1506,289,Government of Colombia - FARC,Colombia: Government,2013-11-06,62408.0,8,3,1,1.0,2016-12-31,5.0,2.0,2017-09-04 00:00:00,,0,3,624,2016,Colombia,Government of Colombia,17,,ELN,744,,2,,1,3,1965-01-07,1,2015-09-17,1,100,5,1151,False
1506,289,Government of Colombia - FARC,Colombia: Government,2013-11-06,62409.0,9,3,2,1.0,2019-12-31,5.0,5.0,,,0,3,624,2019,Colombia,Government of Colombia,17,,ELN,744,,2,,1,3,1965-01-07,1,2018-02-27,1,100,5,2246,False
1507,289,Government of Colombia - FARC,Colombia: Government,2014-06-06,62303.0,3,3,2,1.0,2015-12-31,4.0,1.0,2016-06-23 00:00:00,2016-11-24 00:00:00,0,3,623,2015,Colombia,Government of Colombia,17,,FARC,743,,2,,1,3,1964-12-31,5,1974-12-31,5,100,5,573,True
1507,289,Government of Colombia - FARC,Colombia: Government,2014-06-06,62408.0,8,3,1,1.0,2016-12-31,5.0,2.0,2017-09-04 00:00:00,,0,3,624,2016,Colombia,Government of Colombia,17,,ELN,744,,2,,1,3,1965-01-07,1,2015-09-17,1,100,5,939,False
1507,289,Government of Colombia - FARC,Colombia: Government,2014-06-06,62409.0,9,3,2,1.0,2019-12-31,5.0,5.0,,,0,3,624,2019,Colombia,Government of Colombia,17,,ELN,744,,2,,1,3,1965-01-07,1,2018-02-27,1,100,5,2034,False
1580,289,Government of Colombia - FARC,Colombia: Government,2015-09-23,62303.0,3,3,2,1.0,2015-12-31,4.0,1.0,2016-06-23 00:00:00,2016-11-24 00:00:00,0,3,623,2015,Colombia,Government of Colombia,17,,FARC,743,,2,,1,3,1964-12-31,5,1974-12-31,5,100,5,99,True
1580,289,Government of Colombia - FARC,Colombia: Government,2015-09-23,62408.0,8,3,1,1.0,2016-12-31,5.0,2.0,2017-09-04 00:00:00,,0,3,624,2016,Colombia,Government of Colombia,17,,ELN,744,,2,,1,3,1965-01-07,1,2015-09-17,1,100,5,465,True
1580,289,Government of Colombia - FARC,Colombia: Government,2015-09-23,62409.0,9,3,2,1.0,2019-12-31,5.0,5.0,,,0,3,624,2019,Colombia,Government of Colombia,17,,ELN,744,,2,,1,3,1965-01-07,1,2018-02-27,1,100,5,1560,False
1581,289,Government of Colombia - FARC,Colombia: Government,2015-12-15,62303.0,3,3,2,1.0,2015-12-31,4.0,1.0,2016-06-23 00:00:00,2016-11-24 00:00:00,0,3,623,2015,Colombia,Government of Colombia,17,,FARC,743,,2,,1,3,1964-12-31,5,1974-12-31,5,100,5,16,True
1581,289,Government of Colombia - FARC,Colombia: Government,2015-12-15,62408.0,8,3,1,1.0,2016-12-31,5.0,2.0,2017-09-04 00:00:00,,0,3,624,2016,Colombia,Government of Colombia,17,,ELN,744,,2,,1,3,1965-01-07,1,2015-09-17,1,100,5,382,True
1581,289,Government of Colombia - FARC,Colombia: Government,2015-12-15,62409.0,9,3,2,1.0,2019-12-31,5.0,5.0,,,0,3,624,2019,Colombia,Government of Colombia,17,,ELN,744,,2,,1,3,1965-01-07,1,2018-02-27,1,100,5,1477,False
1508,289,Government of Colombia - FARC,Colombia: Government,2016-06-23,62408.0,8,3,1,1.0,2016-12-31,5.0,2.0,2017-09-04 00:00:00,,0,3,624,2016,Colombia,Government of Colombia,17,,ELN,744,,2,,1,3,1965-01-07,1,2015-09-17,1,100,5,191,True
1508,289,Government of Colombia - FARC,Colombia: Government,2016-06-23,62409.0,9,3,2,1.0,2019-12-31,5.0,5.0,,,0,3,624,2019,Colombia,Government of Colombia,17,,ELN,744,,2,,1,3,1965-01-07,1,2018-02-27,1,100,5,1286,False
1487,289,Government of Colombia - FARC,Colombia: Government,2016-11-24,62408.0,8,3,1,1.0,2016-12-31,5.0,2.0,2017-09-04 00:00:00,,0,3,624,2016,Colombia,Government of Colombia,17,,ELN,744,,2,,1,3,1965-01-07,1,2015-09-17,1,100,5,37,True
1487,289,Government of Colombia - FARC,Colombia: Government,2016-11-24,62409.0,9,3,2,1.0,2019-12-31,5.0,5.0,,,0,3,624,2019,Colombia,Government of Colombia,17,,ELN,744,,2,,1,3,1965-01-07,1,2018-02-27,1,100,5,1132,False
1614,408,"Government of Congo - Ninjas, Government of Congo - Cocoyes, Government of Congo - Ntsiloulous",Congo: Government,1999-11-16,86301.0,1,3,2,1.0,1999-12-06,1.0,1.0,,1999-12-29 00:00:00,0,3,863,1999,Congo,Government of Congo,88,"Government of Angola, Government of Chad",Cocoyes,547,,2,,1,4,1997-10-18,1,1997-10-18,1,484,4,20,True
1614,408,"Government of Congo - Ninjas, Government of Congo - Cocoyes, Government of Congo - Ntsiloulous",Congo: Government,1999-11-16,86401.0,1,3,2,1.0,1999-12-29,1.0,1.0,,1999-12-29 00:00:00,0,3,864,1999,Congo,Government of Congo,88,"Government of Angola, Government of Chad",Ntsiloulous,548,,2,,1,4,1998-08-28,1,1998-12-21,2,484,4,43,True
1614,408,"Government of Congo - Ninjas, Government of Congo - Cocoyes, Government of Congo - Ntsiloulous",Congo: Government,1999-11-16,86402.0,2,3,1,1.0,2002-12-31,5.0,2.0,2003-03-17 00:00:00,,1,3,864,2002,Congo,Government of Congo,88,Government of Angola,Ntsiloulous,548,,2,,1,4,1998-08-28,1,2002-04-10,1,484,4,1141,False
1614,408,"Government of Congo - Ninjas, Government of Congo - Cocoyes, Government of Congo - Ntsiloulous",Congo: Government,1999-11-16,86403.0,3,3,1,1.0,2016-12-10,2.0,2.0,2017-12-23 00:00:00,,1,3,864,2016,Congo,Government of Congo,88,,Ntsiloulous,548,,2,,1,3,1998-08-28,1,2016-04-05,1,484,4,6234,False
1026,408,"Government of Congo - Ninjas, Government of Congo - Cocoyes, Government of Congo - Ntsiloulous",Congo: Government,1999-12-29,86401.0,1,3,2,1.0,1999-12-29,1.0,1.0,,1999-12-29 00:00:00,0,3,864,1999,Congo,Government of Congo,88,"Government of Angola, Government of Chad",Ntsiloulous,548,,2,,1,4,1998-08-28,1,1998-12-21,2,484,4,0,True
1026,408,"Government of Congo - Ninjas, Government of Congo - Cocoyes, Government of Congo - Ntsiloulous",Congo: Government,1999-12-29,86402.0,2,3,1,1.0,2002-12-31,5.0,2.0,2003-03-17 00:00:00,,1,3,864,2002,Congo,Government of Congo,88,Government of Angola,Ntsiloulous,548,,2,,1,4,1998-08-28,1,2002-04-10,1,484,4,1098,False
1026,408,"Government of Congo - Ninjas, Government of Congo - Cocoyes, Government of Congo - Ntsiloulous",Congo: Government,1999-12-29,86403.0,3,3,1,1.0,2016-12-10,2.0,2.0,2017-12-23 00:00:00,,1,3,864,2016,Congo,Government of Congo,88,,Ntsiloulous,548,,2,,1,3,1998-08-28,1,2016-04-05,1,484,4,6191,False
1582,408,Government of Congo - Ntsiloulous,Congo: Government,2003-03-17,86403.0,3,3,1,1.0,2016-12-10,2.0,2.0,2017-12-23 00:00:00,,1,3,864,2016,Congo,Government of Congo,88,,Ntsiloulous,548,,2,,1,3,1998-08-28,1,2016-04-05,1,484,4,5017,False
1004,283,"Government of DR Congo (Zaire) - RCD, Government of DR Congo (Zaire) - MLC",DR Congo (Zaire): Government,1999-08-31,58501.0,1,3,2,1.0,2000-12-31,5.0,1.0,,2001-05-04 00:00:00,0,3,585,2000,DR Congo (Zaire),Government of DR Congo (Zaire),89,"Government of Angola, Government of Namibia, Government of Zimbabwe (Rhodesia)",MLC,423,Government of Uganda,2,,1,4,1998-11-01,1,1998-11-01,1,490,4,488,True
1004,283,"Government of DR Congo (Zaire) - RCD, Government of DR Congo (Zaire) - MLC",DR Congo (Zaire): Government,1999-08-31,58601.0,1,3,1,1.0,2001-09-29,2.0,1.0,2001-05-04 00:00:00,2002-12-17 00:00:00,0,3,586,2001,DR Congo (Zaire),Government of DR Congo (Zaire),89,"Government of Angola, Government of Namibia, Government of Zimbabwe (Rhodesia)",RCD,424,Government of Rwanda,2,,1,4,1998-08-01,1,1998-08-03,1,490,4,760,False
1288,283,"Government of DR Congo (Zaire) - RCD, Government of DR Congo (Zaire) - MLC",DR Congo (Zaire): Government,2001-05-04,58601.0,1,3,1,1.0,2001-09-29,2.0,1.0,2001-05-04 00:00:00,2002-12-17 00:00:00,0,3,586,2001,DR Congo (Zaire),Government of DR Congo (Zaire),89,"Government of Angola, Government of Namibia, Government of Zimbabwe (Rhodesia)",RCD,424,Government of Rwanda,2,,1,4,1998-08-01,1,1998-08-03,1,490,4,148,True
1468,283,Government of DR Congo (Zaire) - M23,DR Congo (Zaire): Government,2013-01-16,1100000.0,1,3,2,1.0,2014-09-05,2.0,5.0,,,0,3,10509,2014,DR Congo (Zaire),Government of DR Congo (Zaire),89,"Government of Malawi, Government of South Africa, Government of Tanzania",APCLS,1200,,2,,1,4,2012-10-06,1,2013-02-27,1,490,4,597,True
1468,283,Government of DR Congo (Zaire) - M23,DR Congo (Zaire): Government,2013-01-16,1100000.0,2,3,2,1.0,2014-09-05,2.0,5.0,,,1,3,11377,2014,DR Congo (Zaire),Government of DR Congo (Zaire),89,"Government of Malawi, Government of South Africa, Government of Tanzania",CNPSC,3043,,2,,1,4,2010-11-08,2,2014-07-01,2,490,4,597,True
1468,283,Government of DR Congo (Zaire) - M23,DR Congo (Zaire): Government,2013-01-16,1200000.0,1,3,3,1.0,2013-11-05,1.0,1.0,,2013-12-12 00:00:00,0,3,11982,2013,DR Congo (Zaire),Government of DR Congo (Zaire),89,"Government of Malawi, Government of South Africa, Government of Tanzania",M23,1160,Government of Rwanda,2,,2,4,2012-05-09,1,2012-06-06,5,490,4,293,True
1468,283,Government of DR Congo (Zaire) - M23,DR Congo (Zaire): Government,2013-01-16,1200000.0,2,3,4,1.0,2017-12-31,5.0,5.0,,,1,3,11982,2017,DR Congo (Zaire),Government of DR Congo (Zaire),89,"Government of Malawi, Government of South Africa, Government of Tanzania",M23,1160,,2,,1,4,2012-05-09,1,2017-02-22,1,490,4,1810,False
1102,316,Government of El Salvador - FMLN,El Salvador: Government,1990-04-04,69701.0,1,3,1,1.0,1991-11-18,1.0,1.0,,1991-12-31 00:00:00,0,3,697,1991,El Salvador,Government of El Salvador,13,,FMLN,755,,2,,1,3,1980-05-18,2,1980-05-18,2,92,5,593,True
1103,316,Government of El Salvador - FMLN,El Salvador: Government,1990-05-21,69701.0,1,3,1,1.0,1991-11-18,1.0,1.0,,1991-12-31 00:00:00,0,3,697,1991,El Salvador,Government of El Salvador,13,,FMLN,755,,2,,1,3,1980-05-18,2,1980-05-18,2,92,5,546,True
1104,316,Government of El Salvador - FMLN,El Salvador: Government,1990-07-26,69701.0,1,3,1,1.0,1991-11-18,1.0,1.0,,1991-12-31 00:00:00,0,3,697,1991,El Salvador,Government of El Salvador,13,,FMLN,755,,2,,1,3,1980-05-18,2,1980-05-18,2,92,5,480,True
1105,316,Government of El Salvador - FMLN,El Salvador: Government,1991-04-27,69701.0,1,3,1,1.0,1991-11-18,1.0,1.0,,1991-12-31 00:00:00,0,3,697,1991,El Salvador,Government of El Salvador,13,,FMLN,755,,2,,1,3,1980-05-18,2,1980-05-18,2,92,5,205,True
1106,316,Government of El Salvador - FMLN,El Salvador: Government,1991-09-25,69701.0,1,3,1,1.0,1991-11-18,1.0,1.0,,1991-12-31 00:00:00,0,3,697,1991,El Salvador,Government of El Salvador,13,,FMLN,755,,2,,1,3,1980-05-18,2,1980-05-18,2,92,5,54,True
1107,316,Government of El Salvador - FMLN,El Salvador: Government,1991-09-25,69701.0,1,3,1,1.0,1991-11-18,1.0,1.0,,1991-12-31 00:00:00,0,3,697,1991,El Salvador,Government of El Salvador,13,,FMLN,755,,2,,1,3,1980-05-18,2,1980-05-18,2,92,5,54,True
1511,409,Government of Eritrea - Government of Ethiopia,Eritrea - Ethiopia,2000-06-18,86501.0,1,2,1,1.0,2000-06-18,5.0,1.0,,2000-12-12 00:00:00,0,3,865,2000,"Eritrea, Ethiopia",Government of Eritrea,98,,Government of Ethiopia,97,,1,Common border,2,2,1998-05-06,1,1998-05-31,2,"530, 531",4,0,True
1511,409,Government of Eritrea - Government of Ethiopia,Eritrea - Ethiopia,2000-06-18,86502.0,2,2,1,1.0,2016-06-13,1.0,5.0,,2018-07-18 00:00:00,1,3,865,2016,"Eritrea, Ethiopia",Government of Eritrea,98,,Government of Ethiopia,97,,1,Common border,1,2,1998-05-06,1,2016-06-13,2,"530, 531",4,5839,False
1008,409,Government of Eritrea - Government of Ethiopia,Eritrea - Ethiopia,2000-12-12,86502.0,2,2,1,1.0,2016-06-13,1.0,5.0,,2018-07-18 00:00:00,1,3,865,2016,"Eritrea, Ethiopia",Government of Eritrea,98,,Government of Ethiopia,97,,1,Common border,1,2,1998-05-06,1,2016-06-13,2,"530, 531",4,5662,False
1596,392,Government of Georgia - Republic of Abkhazia,Georgia: Abkhazia,1992-09-03,83901.0,1,3,1,1.0,1993-11-29,1.0,1.0,1993-12-01 00:00:00,1994-04-04 00:00:00,0,3,839,1993,Georgia,Government of Georgia,63,,Republic of Abkhazia,342,,1,Abkhazia,2,3,1992-08-14,1,1992-08-17,1,372,1,452,True
1082,233,Government of Guatemala - URNG,Guatemala: Government,1990-03-30,46901.0,1,3,1,1.0,1995-12-31,5.0,1.0,1995-12-23 (unilateral); 1996-12-04 (bilateral),1996-12-29 00:00:00,0,3,469,1995,Guatemala,Government of Guatemala,11,,URNG,732,,2,,1,3,1982-03-31,3,1982-12-31,5,90,5,2102,False
1083,233,Government of Guatemala - URNG,Guatemala: Government,1991-04-26,46901.0,1,3,1,1.0,1995-12-31,5.0,1.0,1995-12-23 (unilateral); 1996-12-04 (bilateral),1996-12-29 00:00:00,0,3,469,1995,Guatemala,Government of Guatemala,11,,URNG,732,,2,,1,3,1982-03-31,3,1982-12-31,5,90,5,1710,False
1084,233,Government of Guatemala - URNG,Guatemala: Government,1991-07-25,46901.0,1,3,1,1.0,1995-12-31,5.0,1.0,1995-12-23 (unilateral); 1996-12-04 (bilateral),1996-12-29 00:00:00,0,3,469,1995,Guatemala,Government of Guatemala,11,,URNG,732,,2,,1,3,1982-03-31,3,1982-12-31,5,90,5,1620,False
1085,233,Government of Guatemala - URNG,Guatemala: Government,1994-01-10,46901.0,1,3,1,1.0,1995-12-31,5.0,1.0,1995-12-23 (unilateral); 1996-12-04 (bilateral),1996-12-29 00:00:00,0,3,469,1995,Guatemala,Government of Guatemala,11,,URNG,732,,2,,1,3,1982-03-31,3,1982-12-31,5,90,5,720,True
1086,233,Government of Guatemala - URNG,Guatemala: Government,1994-03-29,46901.0,1,3,1,1.0,1995-12-31,5.0,1.0,1995-12-23 (unilateral); 1996-12-04 (bilateral),1996-12-29 00:00:00,0,3,469,1995,Guatemala,Government of Guatemala,11,,URNG,732,,2,,1,3,1982-03-31,3,1982-12-31,5,90,5,642,True
1087,233,Government of Guatemala - URNG,Guatemala: Government,1994-03-29,46901.0,1,3,1,1.0,1995-12-31,5.0,1.0,1995-12-23 (unilateral); 1996-12-04 (bilateral),1996-12-29 00:00:00,0,3,469,1995,Guatemala,Government of Guatemala,11,,URNG,732,,2,,1,3,1982-03-31,3,1982-12-31,5,90,5,642,True
1088,233,Government of Guatemala - URNG,Guatemala: Government,1994-06-17,46901.0,1,3,1,1.0,1995-12-31,5.0,1.0,1995-12-23 (unilateral); 1996-12-04 (bilateral),1996-12-29 00:00:00,0,3,469,1995,Guatemala,Government of Guatemala,11,,URNG,732,,2,,1,3,1982-03-31,3,1982-12-31,5,90,5,562,True
1089,233,Government of Guatemala - URNG,Guatemala: Government,1994-06-23,46901.0,1,3,1,1.0,1995-12-31,5.0,1.0,1995-12-23 (unilateral); 1996-12-04 (bilateral),1996-12-29 00:00:00,0,3,469,1995,Guatemala,Government of Guatemala,11,,URNG,732,,2,,1,3,1982-03-31,3,1982-12-31,5,90,5,556,True
1090,233,Government of Guatemala - URNG,Guatemala: Government,1995-03-31,46901.0,1,3,1,1.0,1995-12-31,5.0,1.0,1995-12-23 (unilateral); 1996-12-04 (bilateral),1996-12-29 00:00:00,0,3,469,1995,Guatemala,Government of Guatemala,11,,URNG,732,,2,,1,3,1982-03-31,3,1982-12-31,5,90,5,275,True
1019,410,"Government of Guinea-Bissau - Military Junta for the Consolidation of Democracy, Peace and Justice",Guinea-Bissau: Government,1998-11-01,86601.0,1,3,1,1.0,1999-05-07,2.0,4.0,,,0,3,866,1999,Guinea-Bissau,Government of Guinea-Bissau,70,"Government of Guinea, Government of Senegal","Military Junta for the Consolidation of Democracy, Peace and Justice",549,,2,,1,4,1998-06-07,1,1998-06-07,1,404,4,187,True
1599,410,"Government of Guinea-Bissau - Military Junta for the Consolidation of Democracy, Peace and Justice",Guinea-Bissau: Government,1998-12-15,86601.0,1,3,1,1.0,1999-05-07,2.0,4.0,,,0,3,866,1999,Guinea-Bissau,Government of Guinea-Bissau,70,"Government of Guinea, Government of Senegal","Military Junta for the Consolidation of Democracy, Peace and Justice",549,,2,,1,4,1998-06-07,1,1998-06-07,1,404,4,143,True
1512,218,Government of India - Government of Pakistan,India - Pakistan,1999-02-21,42208.0,8,2,1,1.0,2003-11-26,1.0,2.0,2003-11-25 00:00:00,,0,3,422,2003,"India, Pakistan",Government of India,141,,Government of Pakistan,142,,1,Kashmir,1,2,1948-12-31,5,1996-12-31,5,"750, 770",3,1739,False
1513,218,Government of India - Government of Pakistan,India - Pakistan,1999-02-21,42208.0,8,2,1,1.0,2003-11-26,1.0,2.0,2003-11-25 00:00:00,,0,3,422,2003,"India, Pakistan",Government of India,141,,Government of Pakistan,142,,1,Kashmir,1,2,1948-12-31,5,1996-12-31,5,"750, 770",3,1739,False
1071,421,Government of India - ABSU,India: Bodoland,1993-02-20,88501.0,1,3,1,1.0,1994-07-24,2.0,5.0,,,0,3,885,1994,India,Government of India,141,,NDFB,363,,1,Bodoland,1,3,1992-10-08,1,1994-07-23,2,750,3,519,True
1071,421,Government of India - ABSU,India: Bodoland,1993-02-20,88502.0,2,3,1,1.0,1999-10-07,2.0,5.0,,,0,3,885,1999,India,Government of India,141,,NDFB,363,,1,Bodoland,1,3,1992-10-08,1,1996-10-28,1,750,3,2420,False
1071,421,Government of India - ABSU,India: Bodoland,1993-02-20,88503.0,3,3,1,1.0,2004-11-03,1.0,2.0,2005-05-25 00:00:00,,0,3,885,2004,India,Government of India,141,,NDFB,363,,1,Bodoland,1,3,1992-10-08,1,2001-08-04,1,750,3,4274,False
